YEAR,STATE,ST_CASE,VEH_NO,A_WRONGWAYDRV,A_DRDIS,A_DRDRO,A_VRD,A_BODY,A_IMP1,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_FIRE_EXP
2023,48,482707,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2023,1
2023,48,482707,2,2,2,2,2,7,4,2,4,2,2,2,2,3,2004,1
2023,48,482708,1,2,2,2,2,1,3,2,2,2,2,4,2,3,2012,1
2023,48,482708,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2023,1
2023,48,482709,1,2,2,2,2,6,5,2,1,1,1,4,2,3,2019,1
2023,48,482709,2,2,2,2,2,6,5,2,1,1,2,4,2,3,2007,1
2023,48,482710,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1
2023,48,482711,1,2,2,2,2,2,2,2,1,1,2,4,2,3,1999,1
2023,48,482712,1,2,2,2,2,2,4,2,1,1,2,4,2,3,2015,1
2023,48,482713,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2015,1
2023,48,482714,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2014,1
2023,48,482715,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1
2023,48,482716,1,2,2,2,1,3,2,1,2,2,2,4,2,3,2007,1
2023,48,482717,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2015,1
2023,48,482717,2,2,2,2,2,1,2,2,2,2,2,4,2,3,2013,1
2023,48,482718,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2019,1
2023,48,482719,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2003,1
2023,48,482719,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2008,1
2023,48,482720,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2011,1
2023,48,482721,1,2,1,2,2,2,2,2,2,2,2,4,1,3,2008,1
2023,48,482721,2,2,2,2,2,6,3,2,3,3,3,4,2,3,2003,1
2023,48,482722,1,2,2,1,1,2,2,2,2,2,2,4,2,3,2009,1
2023,48,482723,1,2,2,2,2,3,4,2,1,1,2,4,2,3,2008,1
2023,48,482723,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2019,1
2023,48,482723,3,2,2,2,1,9,7,2,3,3,3,4,2,3,9999,1
2023,48,482724,1,2,2,2,1,7,5,2,4,1,2,1,1,3,2023,1
2023,48,482725,1,2,1,2,2,1,2,2,1,1,2,4,2,3,2011,1
2023,48,482726,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2017,1
2023,48,482726,2,2,2,2,2,3,2,1,2,2,2,4,1,3,2011,1
2023,48,482727,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2008,1
2023,48,482727,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2006,1
2023,48,482728,1,2,1,2,2,2,2,2,1,1,2,4,2,3,2015,1
2023,48,482729,1,2,2,2,2,6,5,2,1,1,1,4,2,3,2020,1
2023,48,482729,2,2,2,2,2,7,2,2,4,1,2,1,1,3,2020,1
2023,48,482730,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2011,1
2023,48,482730,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2019,1
2023,48,482731,1,2,2,2,2,2,5,2,1,1,2,4,2,3,2012,1
2023,48,482731,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2000,1
2023,48,482732,1,2,2,2,2,3,3,2,1,1,2,4,2,3,2017,1
2023,48,482732,2,2,2,2,2,7,2,2,4,1,2,1,1,3,2019,1
2023,48,482733,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2010,1
2023,48,482734,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2023,1
2023,48,482735,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2003,1
2023,48,482736,1,2,2,2,1,7,2,2,4,2,2,3,1,3,2017,1
2023,48,482737,1,2,2,2,2,6,3,2,1,1,1,4,2,3,2016,1
2023,48,482737,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2007,1
2023,48,482738,1,2,2,2,2,2,4,2,1,1,2,4,2,3,2012,1
2023,48,482738,2,2,1,2,2,2,2,2,1,1,2,4,1,3,2019,1
2023,48,482739,1,2,2,2,1,3,2,2,1,1,2,4,1,3,2008,1
2023,48,482740,1,2,2,2,1,2,7,1,1,1,2,4,2,3,2004,1
2023,48,482741,1,2,1,1,2,2,2,2,1,1,2,4,2,3,2016,1
2023,48,482741,2,2,2,2,2,7,4,2,4,1,2,1,2,3,2005,1
2023,48,482742,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2013,1
2023,48,482742,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2022,1
2023,48,482743,1,2,2,2,2,6,5,2,1,1,1,4,2,3,2006,1
2023,48,482743,2,2,2,2,2,2,6,2,1,1,1,4,2,3,2003,1
2023,48,482744,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2003,1
2023,48,482744,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1
2023,48,482745,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2015,1
2023,48,482745,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2016,1
2023,48,482746,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2023,48,482746,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2007,1
2023,48,482746,3,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2023,48,482747,1,2,1,2,2,2,5,2,1,1,2,4,2,3,2001,1
2023,48,482747,2,2,2,2,2,7,2,2,4,2,2,3,2,3,2014,1
2023,48,482748,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2017,1
2023,48,482748,2,2,2,2,2,2,2,2,1,1,2,4,2,3,1999,1
2023,48,482748,3,2,2,2,2,7,2,2,4,1,2,1,2,3,2018,1
2023,48,482749,1,2,2,2,1,1,2,1,1,1,2,4,1,3,2004,1
2023,48,482751,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2016,1
2023,48,482751,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2022,1
2023,48,482752,1,2,2,2,1,1,2,1,1,2,2,4,1,3,2014,1
2023,48,482753,1,1,2,2,2,2,2,2,1,1,2,4,2,3,2007,1
2023,48,482753,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2014,1
2023,48,482754,1,2,2,2,1,7,2,2,4,1,2,1,1,3,2023,1
2023,48,482754,2,2,2,2,2,9,5,1,1,1,2,4,2,3,2016,1
2023,48,482755,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2010,1
2023,48,482755,2,2,2,2,2,3,4,2,1,1,1,4,2,3,2021,1
2023,48,482756,1,2,1,2,2,7,2,2,4,2,2,3,1,3,2023,1
2023,48,482756,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2008,1
2023,48,482757,1,2,2,2,2,1,3,2,1,1,1,4,2,3,2006,1
2023,48,482757,2,2,2,2,2,6,2,2,1,1,2,4,2,3,2023,1
2023,48,482758,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2011,1
2023,48,482759,1,2,1,2,2,3,2,2,1,1,2,4,2,3,2001,1
2023,48,482760,1,2,2,2,2,2,2,2,1,1,1,4,2,3,2012,1
2023,48,482761,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2011,1
2023,48,482761,2,2,2,2,2,2,2,2,1,1,1,4,2,3,2013,1
2023,48,482761,3,2,2,2,2,6,5,2,1,1,1,4,2,3,2021,1
2023,48,482763,1,2,2,2,1,1,2,1,2,2,2,4,2,3,2006,1
2023,48,482764,1,2,2,2,1,1,6,2,1,1,2,4,1,3,2007,1
2023,48,482765,1,2,2,2,1,2,2,2,1,1,2,4,1,3,2011,1
2023,48,482766,1,2,2,2,2,6,5,1,1,1,1,4,2,3,2013,1
2023,48,482766,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2010,1
2023,48,482768,1,2,2,2,2,3,2,2,2,2,2,4,1,3,2010,1
2023,48,482768,2,2,2,2,2,1,4,2,1,1,1,4,2,3,2016,1
2023,48,482769,1,2,2,2,2,2,2,2,1,1,2,4,2,3,1996,1
2023,48,482769,2,2,2,2,2,7,5,2,4,1,2,1,2,3,1997,1
2023,48,482770,1,2,1,2,2,6,2,2,1,1,1,4,1,3,2018,1
2023,48,482770,2,2,2,2,2,2,4,2,1,1,1,4,2,3,2000,1
2023,48,482770,3,2,2,2,2,9,4,2,1,1,2,4,2,3,9999,1
2023,48,482771,1,2,2,2,2,6,2,2,1,1,1,4,2,3,1998,1
2023,48,482772,1,1,2,2,1,1,1,2,1,2,2,4,1,3,2011,1
2023,48,482772,2,2,2,2,2,1,2,2,2,2,2,4,2,3,2018,1
2023,48,482773,1,1,2,2,1,2,2,2,1,1,2,4,2,3,2017,1
2023,48,482773,2,2,2,2,1,1,2,2,1,1,2,4,2,3,2016,1
2023,48,482774,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2008,1
2023,48,482774,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2009,1
2023,48,482775,1,2,2,2,2,2,2,2,2,2,2,4,2,3,2023,1
2023,48,482776,1,2,1,2,2,2,5,2,1,1,2,4,2,3,2007,1
2023,48,482776,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2018,1
2023,48,482776,4,2,2,2,2,3,3,2,1,1,2,4,2,3,2019,1
2023,48,482777,1,2,2,2,2,4,3,2,1,1,2,4,2,3,2000,1
2023,48,482777,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2015,1
2023,48,482778,1,2,2,2,2,3,4,2,1,1,2,4,2,3,2021,1
2023,48,482778,2,2,1,2,2,6,2,2,1,1,1,4,1,3,1999,1
2023,48,482779,1,2,2,2,1,6,7,1,1,1,2,4,1,3,2018,1
2023,48,482780,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1
2023,48,482781,1,2,2,2,1,1,2,2,3,3,3,4,2,3,2013,1
2023,48,482782,1,2,2,2,1,2,1,1,1,1,2,4,2,3,1999,1
2023,48,482783,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1
2023,48,482784,1,2,2,2,1,1,2,1,1,1,2,4,2,3,2018,2
2023,48,482785,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2014,1
2023,48,482786,1,2,2,2,1,2,1,1,1,1,2,4,2,3,2007,1
2023,48,482787,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2006,1
2023,48,482787,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2002,1
2023,48,482788,1,2,2,2,2,4,3,2,1,1,2,4,2,3,2021,1
2023,48,482788,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2017,1
2023,48,482789,1,2,2,2,2,1,6,2,2,2,2,4,2,3,2020,1
2023,48,482790,1,2,2,2,2,1,2,2,1,1,2,4,2,3,1999,1
2023,48,482791,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2016,2
2023,48,482792,1,2,2,2,2,2,3,2,1,1,2,4,2,3,2010,1
2023,48,482792,2,2,2,2,2,7,2,2,4,2,2,3,1,3,2014,1
2023,48,482793,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2000,1
2023,48,482795,1,2,2,2,2,1,4,2,3,3,3,4,2,3,2011,1
2023,48,482795,2,2,1,2,2,2,2,2,2,2,2,4,2,3,2008,1
2023,48,482795,3,2,2,2,2,3,3,2,1,1,2,4,2,3,2005,1
2023,48,482796,1,2,2,2,2,3,3,1,3,3,3,4,2,3,2024,1
2023,48,482796,2,2,2,2,2,6,2,2,1,1,2,4,2,3,2011,1
2023,48,482796,3,2,2,2,2,6,5,1,1,1,1,4,2,3,2023,2
2023,48,482797,1,2,1,2,2,1,3,2,2,2,2,4,2,3,2016,1
2023,48,482798,1,1,2,2,2,2,4,2,1,1,2,4,2,3,2013,1
2023,48,482798,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2009,1
2023,48,482799,1,2,2,2,1,7,7,2,4,1,1,1,2,3,2005,1
2023,48,482800,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2005,1
2023,48,482801,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2007,1
2023,48,482802,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1
2023,48,482803,1,2,2,2,2,3,3,2,1,1,2,4,2,3,2015,1
2023,48,482803,2,2,2,2,2,7,2,2,4,2,2,3,2,3,2007,1
2023,48,482804,1,2,2,2,1,3,1,1,2,2,2,4,1,3,2000,1
2023,48,482806,1,2,2,2,1,1,7,1,1,1,2,4,1,3,2009,1
2023,48,482807,1,2,2,2,1,1,1,1,1,1,2,4,1,3,2021,1
2023,48,482808,1,2,2,2,1,1,2,2,1,1,2,4,1,3,1996,1
2023,48,482809,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2016,1
2023,48,482810,1,2,2,2,2,6,2,2,1,1,2,4,2,3,2020,1
2023,48,482810,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2015,1
2023,48,482811,1,2,2,2,2,7,2,2,4,2,2,3,2,3,2006,1
2023,48,482811,2,2,2,2,2,2,5,2,2,2,2,4,2,3,2000,1
2023,48,482812,1,2,1,2,2,9,7,2,3,3,3,4,1,3,9999,1
2023,48,482813,1,2,1,2,2,3,2,2,1,1,2,4,2,3,2023,1
2023,48,482813,2,2,2,2,2,7,2,2,4,1,2,1,2,3,1995,1
2023,48,482814,1,2,2,2,2,7,2,2,4,1,2,1,1,3,2015,1
2023,48,482814,2,2,2,2,2,3,3,2,1,1,2,4,2,3,2017,1
2023,48,482815,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1
2023,48,482816,1,2,2,2,2,2,2,2,2,2,2,4,2,3,2017,1
2023,48,482817,1,1,2,2,1,2,5,1,1,1,2,4,2,3,2008,1
2023,48,482817,2,2,2,2,2,3,5,1,1,1,2,4,2,3,2018,1
2023,48,482818,1,2,2,1,1,3,2,2,1,1,2,4,2,3,2022,1
2023,48,482819,1,2,2,2,2,1,2,1,1,1,2,4,2,3,2004,1
2023,48,482819,2,2,2,2,2,2,3,1,3,3,3,4,2,3,2007,1
2023,48,482819,3,2,2,2,2,2,2,2,1,1,2,4,2,3,2000,1
2023,48,482819,4,2,2,2,2,1,2,2,2,2,2,4,2,3,2008,1
2023,48,482820,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2020,1
2023,48,482821,1,2,2,2,2,2,2,1,1,1,2,4,2,3,2004,1
2023,48,482822,1,2,2,2,1,2,7,1,1,1,2,4,2,3,2008,1
2023,48,482823,1,2,2,2,2,7,1,2,4,1,2,1,1,3,2013,1
2023,48,482824,1,2,2,2,2,2,2,2,1,1,2,4,1,3,2016,1
2023,48,482824,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2016,1
2023,48,482825,1,2,2,2,1,7,5,2,4,2,2,3,1,3,2008,1
2023,48,482826,1,2,2,2,2,6,2,1,1,1,1,4,2,3,2000,1
2023,48,482827,1,2,2,2,1,7,2,2,4,1,2,1,1,3,2021,1
2023,48,482828,1,2,2,2,1,2,2,2,1,2,2,4,2,3,2023,1
2023,48,482829,1,2,2,2,2,2,5,2,1,1,2,4,2,3,2004,1
2023,48,482829,2,2,2,2,2,2,2,2,2,2,2,4,1,3,2012,1
2023,48,482830,1,2,1,2,2,1,2,2,1,1,2,4,2,3,2016,1
2023,48,482830,2,2,1,2,2,1,2,2,1,1,2,4,2,3,2007,1
2023,48,482831,1,2,2,2,2,4,2,2,1,1,2,4,2,3,2016,1
2023,48,482831,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1
2023,48,482832,1,2,2,2,2,1,2,1,1,1,2,4,1,3,2019,2
2023,48,482832,2,2,2,2,2,6,3,1,1,1,2,4,2,3,2023,2
2023,48,482833,1,2,2,2,2,6,3,2,1,1,1,4,2,3,2000,1
2023,48,482833,2,2,2,2,1,7,3,2,4,1,2,1,2,3,1995,1
2023,48,482834,1,2,2,2,2,7,2,2,4,1,2,1,1,3,2022,1
2023,48,482834,2,2,2,2,2,7,4,2,4,1,2,1,2,3,2012,1
2023,48,482834,3,2,2,2,2,2,2,2,1,1,2,4,2,3,2019,1
2023,48,482836,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2023,48,482837,1,2,2,1,1,2,2,1,1,1,2,4,2,3,2017,1
2023,48,482838,1,2,2,2,1,2,2,2,1,1,2,4,2,3,1992,1
2023,48,482838,2,2,2,2,1,1,2,2,2,2,2,4,2,3,2020,1
2023,48,482839,1,2,2,2,1,2,2,1,2,2,2,4,1,3,2007,1
2023,48,482839,2,2,2,2,2,2,5,2,1,1,2,4,2,3,2014,1
2023,48,482839,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1
2023,48,482839,4,2,2,2,2,6,2,2,1,2,2,4,2,3,2013,1
2023,48,482840,1,2,2,2,1,7,3,2,4,2,2,2,1,3,2004,1
2023,48,482841,1,1,2,2,2,3,2,2,1,1,2,4,2,3,2020,1
2023,48,482841,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2023,1
2023,48,482841,3,2,2,2,2,1,2,2,2,2,2,4,2,3,2015,1
2023,48,482841,4,2,2,2,2,6,5,2,3,3,3,4,2,3,2020,1
2023,48,482841,5,2,2,2,2,6,2,2,3,3,3,4,2,3,2007,1
2023,48,482842,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2002,1
2023,48,482843,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2014,1
2023,48,482844,1,2,2,2,2,3,3,2,1,1,2,4,2,3,2013,1
2023,48,482844,2,2,2,2,2,6,2,2,1,1,2,4,2,3,2023,1
2023,48,482845,1,2,2,2,1,1,3,2,1,1,2,4,1,3,9999,1
2023,48,482846,1,2,1,2,1,3,2,2,2,2,2,4,2,3,2019,1
2023,48,482846,2,2,2,2,2,2,5,1,1,1,2,4,2,3,2017,1
2023,48,482846,3,2,2,2,2,2,2,2,1,1,2,4,2,3,2018,1
2023,48,482848,1,2,2,2,2,7,2,2,4,1,1,1,1,3,2008,1
2023,48,482848,2,2,2,2,2,1,2,2,2,2,2,4,2,3,2003,1
2023,48,482849,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2018,1
2023,48,482850,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2010,1
2023,48,482850,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2013,1
2023,48,482851,1,2,2,2,1,2,1,1,1,1,2,4,2,3,2006,1
2023,48,482852,1,2,2,1,1,1,2,1,1,1,2,4,2,3,2017,1
2023,48,482853,1,2,2,2,1,9,3,2,3,3,3,4,2,3,9999,1
2023,48,482854,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2016,1
2023,48,482855,1,2,2,1,2,4,2,2,2,2,2,4,2,3,2017,1
2023,48,482855,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2020,1
2023,48,482856,1,2,2,1,1,1,2,2,1,1,1,4,2,3,2009,1
2023,48,482857,1,2,2,2,1,7,2,2,4,2,2,2,1,3,2022,1
2023,48,482857,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2012,1
2023,48,482858,1,2,2,2,1,1,2,1,1,1,1,4,2,3,2019,1
2023,48,482859,1,2,2,2,1,1,5,1,1,1,2,4,2,3,2013,1
2023,48,482860,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2014,1
2023,48,482861,1,2,2,2,2,3,3,2,1,1,2,4,2,3,2020,1
2023,48,482861,2,2,2,2,2,2,2,2,1,1,2,4,1,3,2022,1
2023,48,482862,1,2,2,2,1,1,3,1,1,1,2,4,2,3,2014,1
2023,48,482862,2,2,2,2,2,2,2,1,1,1,2,4,2,3,2021,1
2023,48,482863,1,2,2,2,2,7,2,2,4,1,2,1,1,3,2022,1
2023,48,482863,2,2,2,2,2,5,3,2,1,1,2,4,2,3,2019,1
2023,48,482864,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2019,1
2023,48,482864,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2023,1
2023,48,482864,3,2,2,2,2,3,3,2,1,1,2,4,2,3,2018,1
2023,48,482865,1,2,2,2,2,3,2,2,3,3,3,4,1,3,2012,1
2023,48,482866,1,2,1,2,2,4,5,2,1,1,2,4,2,3,2001,1
2023,48,482866,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2004,1
2023,48,482866,3,2,2,2,2,2,2,2,2,2,2,4,2,3,2005,1
2023,48,482867,1,2,2,2,1,6,1,1,1,1,2,4,1,3,2020,1
2023,48,482868,1,2,2,2,2,6,1,1,1,1,1,4,2,3,2000,1
2023,48,482869,1,2,2,2,2,7,2,2,4,2,2,3,2,3,2001,1
2023,48,482870,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2022,1
2023,48,482871,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2014,1
2023,48,482871,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2016,1
2023,48,482872,1,2,2,2,2,2,2,1,1,1,2,4,2,3,2010,1
2023,48,482872,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2021,1
2023,48,482873,1,2,2,2,2,9,5,2,2,2,2,4,2,3,2010,1
2023,48,482873,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2015,1
2023,48,482874,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2011,1
2023,48,482874,2,2,2,2,2,3,5,1,1,1,2,4,2,3,1988,1
2023,48,482875,1,2,2,2,2,6,3,2,1,1,1,4,1,3,2001,1
2023,48,482875,2,2,2,2,1,2,2,2,1,1,1,4,2,3,1997,1
2023,48,482876,1,2,2,2,2,6,3,2,1,1,2,4,2,3,2011,1
2023,48,482877,1,2,2,2,1,3,1,1,2,2,2,4,2,3,2003,1
2023,48,482878,1,2,2,2,2,2,3,2,1,1,2,4,2,3,2022,1
2023,48,482879,1,2,2,2,2,3,3,1,1,1,2,4,2,3,2008,1
2023,48,482879,2,2,2,2,2,1,2,2,1,1,2,4,1,3,2006,1
2023,48,482880,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2012,1
2023,48,482881,1,2,2,1,1,1,1,1,2,2,2,4,2,3,2006,1
2023,48,482882,1,2,2,2,2,3,2,2,1,2,2,4,2,3,2021,1
2023,48,482882,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2005,1
2023,48,482883,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2005,1
2023,48,482884,1,2,2,2,1,2,7,1,1,1,2,4,1,3,1992,1
2023,48,482885,1,2,2,2,1,2,5,1,1,1,2,4,2,3,2020,1
2023,48,482885,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1
2023,48,482886,1,2,2,1,1,1,2,2,1,1,2,4,2,3,2016,2
2023,48,482887,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2002,1
2023,48,482887,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2001,1
2023,48,482887,3,2,2,2,2,3,3,2,1,1,2,4,2,3,2023,1
2023,48,482889,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2014,1
2023,48,482890,1,2,1,2,1,3,7,1,1,1,2,4,2,3,2006,1
2023,48,482891,1,2,2,2,1,1,3,2,2,2,2,4,1,3,2022,1
2023,48,482891,2,2,2,2,2,6,2,2,1,1,2,4,2,3,2019,1
2023,48,482892,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2013,1
2023,48,482892,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2004,1
2023,48,482892,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2022,1
2023,48,482893,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2005,1
2023,48,482894,1,2,2,2,1,7,7,2,4,1,2,1,1,3,2015,1
2023,48,482895,1,1,1,2,1,1,4,2,1,1,2,4,1,3,2007,1
2023,48,482895,2,2,2,2,2,6,5,2,1,1,1,4,2,3,2024,1
2023,48,482896,1,1,2,1,2,1,2,2,1,1,2,4,2,3,2013,2
2023,48,482896,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2023,48,482897,1,2,2,2,1,6,2,2,1,1,1,4,2,3,2006,1
2023,48,482898,1,2,2,2,2,6,3,2,1,1,1,4,1,3,2021,1
2023,48,482898,2,2,2,2,1,3,5,2,1,2,2,4,2,3,2016,1
2023,48,482899,1,2,2,2,1,1,1,1,1,1,2,4,1,3,2008,1
2023,48,482900,1,2,1,2,1,1,2,2,2,2,2,4,1,3,1993,1
2023,48,482901,1,2,2,2,2,6,4,2,1,1,1,4,2,3,2022,1
2023,48,482901,2,2,1,2,2,3,2,2,1,1,2,4,1,3,2019,1
2023,48,482902,1,1,2,2,2,1,2,2,1,1,2,4,2,3,2017,1
2023,48,482902,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2023,48,482903,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2005,1
2023,48,482904,1,2,2,2,2,8,2,2,1,1,1,4,2,1,2019,1
2023,48,482904,2,2,2,2,2,3,5,2,2,2,2,4,2,3,2012,1
2023,48,482905,1,2,2,2,1,9,2,2,2,2,2,4,2,3,2019,1
2023,48,482906,1,2,2,2,2,7,2,2,4,2,2,3,2,3,2009,1
2023,48,482906,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2014,1
2023,48,482907,1,2,2,2,1,3,2,1,2,2,2,4,1,3,2000,1
2023,48,482907,2,2,2,2,2,3,3,2,1,1,2,4,2,3,2023,1
2023,48,482907,3,2,2,2,2,3,5,2,1,1,2,4,2,3,2019,1
2023,48,482908,1,2,1,2,2,2,2,2,1,1,2,4,1,3,2014,1
2023,48,482908,2,2,2,2,2,2,4,2,3,3,3,4,2,3,2006,1
2023,48,482909,1,2,2,1,1,2,7,1,1,1,2,4,2,3,2013,1
2023,48,482910,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2007,1
2023,48,482911,1,2,2,2,2,9,5,1,2,2,2,4,2,3,2022,1
2023,48,482911,2,2,2,2,2,2,3,2,1,1,2,4,2,3,2019,1
2023,48,482912,1,2,2,2,1,1,3,2,2,2,2,4,1,3,2010,1
2023,48,482912,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2016,1
2023,48,482913,1,1,2,2,2,2,2,2,1,1,1,4,2,3,2017,1
2023,48,482913,2,2,2,2,2,3,2,1,1,1,2,4,2,3,2014,1
2023,48,482914,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1
2023,48,482915,1,2,2,2,1,1,7,1,1,1,2,4,2,3,2018,2
2023,48,482916,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2009,1
2023,48,482917,1,2,1,2,2,3,7,2,1,1,2,4,1,3,2005,1
2023,48,482918,1,2,2,2,1,3,1,1,1,1,2,4,1,3,2000,1
2023,48,482919,1,2,2,2,2,6,1,2,3,3,3,4,2,3,2019,1
2023,48,482920,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2016,1
2023,48,482921,1,2,2,2,2,7,2,2,4,1,2,1,2,3,2015,1
2023,48,482921,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2023,1
2023,48,482922,1,2,1,2,2,1,2,2,1,1,2,4,1,3,2023,1
2023,48,482922,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2022,1
2023,48,482923,1,2,2,2,1,7,1,2,4,2,2,3,1,3,2012,1
2023,48,482923,2,2,1,2,2,7,1,2,4,2,2,3,2,3,1986,1
2023,48,482924,1,2,1,2,2,1,5,2,1,2,2,4,2,3,2014,1
2023,48,482924,2,2,2,2,2,7,2,2,4,1,1,1,2,3,2022,1
2023,48,482925,1,2,2,2,1,7,2,2,4,1,1,1,1,3,2018,1
2023,48,482926,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1
2023,48,482927,1,2,2,2,2,2,4,2,3,3,3,4,2,3,2013,1
2023,48,482927,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2016,1
